feature_name,family,index,SD21,SDXL,SD3,DALLE3,Midjourney,mean_mi,std_mi,max_mi,stability_score,specificity_ratio
hog_2716,hog,2716,0.0,0.015511715671332249,0.02259788973973964,0.007197451445828396,0.013460022813428285,0.011753415934065713,0.0076621085167857365,0.02259788973973964,1.533966058344241,1.9226655419874257
hog_2717,hog,2717,0.0007455712327875119,0.029573992227458046,0.012227578536230244,0.011458324777494644,0.0,0.01080109335479409,0.010702015585900166,0.029573992227458046,1.0092577663376505,2.7380551688571786
hog_2718,hog,2718,0.0006068249946591386,0.0022593679128202204,0.006224179051206313,0.021623430607889516,0.021461479099430525,0.010435056333201142,0.009251261728058506,0.021623430607889516,1.1279602190468836,2.0721908771014044
hog_2719,hog,2719,0.03715964336390942,0.01605829087192512,0.0174901895321522,0.01877828221754574,0.0,0.017897281197106495,0.011795550367245977,0.03715964336390942,1.5172907683488093,2.07627297567656
hog_2720,hog,2720,0.0067795970954636076,0.023578458194620344,0.00567838927550568,0.02326406376966239,0.0238446454188046,0.016629030750811326,0.008500719875948743,0.0238446454188046,1.9561906564724612,1.433916645065112
hog_2721,hog,2721,0.014198191645754532,0.017681038858526232,0.0,0.0,0.0,0.0063758461008561525,0.007886072705945277,0.017681038858526232,0.8084943583585111,2.773127802288736
hog_2722,hog,2722,0.013049864145171064,0.0,0.0028720810924978135,0.003967928269240861,0.013514301042325094,0.006680834909846967,0.005545463298203046,0.013514301042325094,1.2047386026832463,2.022845827182523
hog_2723,hog,2723,0.0,0.01574614862452206,0.0017162452687189411,0.00391242014018256,0.0,0.004274962806684712,0.005912988934347096,0.01574614862452206,0.722978197857654,3.6833408039385
hog_2724,hog,2724,0.0,0.009824291828190335,0.0,0.0,0.002840112720711385,0.002532880909780344,0.003808031556490715,0.009824291828190335,0.6651416111091538,3.8787010915334443
hog_2725,hog,2725,0.016836692413194188,0.0,7.951037371189962e-05,0.0,0.028618112776762406,0.009106863112733699,0.01172861571924992,0.028618112776762406,0.7764652329193097,3.1424771933015943
hog_2726,hog,2726,0.009281760985495158,0.0,0.011205735066907696,0.0,0.012061379680292195,0.00650977514653901,0.005390929472387213,0.012061379680292195,1.2075420337699792,1.8528102055713163
hog_2727,hog,2727,0.0,0.019880615075959618,0.01516320937364668,0.0,0.0,0.00700876488992126,0.008712609802998808,0.019880615075959618,0.8044391111225698,2.836535759390726
hog_2728,hog,2728,0.023382405123042016,0.015612119342645947,0.018270075045783818,0.01000868952374856,0.011857998515486745,0.01582625751014142,0.004747728778588679,0.023382405123042016,3.3334368736642728,1.4774436489874496
hog_2729,hog,2729,0.013502178376626484,0.017272822649088138,0.01899252952874253,0.024421347122980386,0.022996361263251774,0.019437047788137863,0.0039399516276361355,0.024421347122980386,4.933320175425449,1.256432876676441
hog_2730,hog,2730,0.007578468363084845,0.02642863321049238,0.01354945349373371,0.010267053339616083,0.009751924866898243,0.013515106654765052,0.006733727192627399,0.02642863321049238,2.007076357724451,1.9554881755732356
hog_2731,hog,2731,0.009559380337087253,0.019081247577917404,0.0,0.00999221161388153,0.01919506852879227,0.011565581611535692,0.007140830767565171,0.01919506852879227,1.6196406788447895,1.6596715594462843
hog_2732,hog,2732,0.030289883931643224,0.029519322283324323,0.013033522800821151,0.005665003239272881,0.0010629526288190583,0.015914136976776128,0.012047103591094671,0.030289883931643224,1.3209926797298666,1.903331740358539
hog_2733,hog,2733,0.014027328194712085,0.02795477819645864,0.009084593321809553,0.024362168386156124,0.005840792742136891,0.01625393216825466,0.008572560291989047,0.02795477819645864,1.896041523021102,1.7198777617135002
hog_2734,hog,2734,0.03686682693663945,0.019484110907030283,0.024248787997255494,0.009013049134726003,0.02530482733616135,0.022983520462362517,0.009023918245952412,0.03686682693663945,2.5469554675671047,1.6040547571011707
hog_2735,hog,2735,0.02782201555806396,0.0,0.017451276752174616,0.0,0.0,0.009054658462047716,0.011564405827127323,0.02782201555806396,0.7829764723260739,3.072673873013
hog_2736,hog,2736,0.019730770426101163,0.042339497774849466,0.00597731865203488,0.009550118619924275,0.0,0.015519541094581956,0.014863301776015239,0.042339497774849466,1.0441515811428994,2.7281409152935416
hog_2737,hog,2737,0.008842566368254312,0.023843246729498224,0.0,0.012637173299021809,0.0,0.00906459727935487,0.008894435613188522,0.023843246729498224,1.019131134839281,2.6303699286710316
hog_2738,hog,2738,0.011276973624746445,0.0044466805755860594,0.02340606203453932,0.002013813159511546,0.0045032024904185786,0.00912934637696039,0.007776841158179319,0.02340606203453932,1.1739143203978455,2.5638264235194823
hog_2739,hog,2739,0.0,0.0,0.02249048031698897,0.0,0.0,0.004498096063397794,0.008996192126795588,0.02249048031698897,0.4999999444209353,4.999998888418829
hog_2740,hog,2740,0.00916021435279446,0.028227834752997394,0.014527286098680925,0.03993791323369056,0.009615417267293758,0.020293733141091418,0.012000644665195303,0.03993791323369056,1.6910534405617876,1.9679923347780024
hog_2741,hog,2741,0.0,0.0,0.009711317699605093,0.0,0.003553041724357886,0.0026528718847925957,0.0037880113720018347,0.009711317699605093,0.7003334794787495,3.660679618414636
hog_2742,hog,2742,0.01531768293003033,0.026090802365972054,0.0099758341421472,0.016603129218102808,0.0,0.013597489731250478,0.008556680549751679,0.026090802365972054,1.5891078395508464,1.9187953778860671
hog_2743,hog,2743,0.0,0.005331599035423684,0.02595451685795025,0.0,0.003978780600450538,0.007052979298764894,0.009686805497444917,0.02595451685795025,0.7281015988731947,3.6799361062294986
hog_2744,hog,2744,0.021519312256003342,0.01996648585154892,0.006625443907841921,0.012425467113051036,0.028051582798252817,0.017717658385339608,0.007447741958126774,0.028051582798252817,2.378929896608016,1.5832555637379486
hog_2745,hog,2745,0.0,0.0,0.018795556324664897,0.0,0.0,0.0037591112649329795,0.00751822252986596,0.018795556324664897,0.49999993349492755,4.999998669898729
hog_2746,hog,2746,0.0,0.0005781469833059383,0.0014885976828780123,0.008986352393736574,0.0,0.002210619411984105,0.0034313412950910567,0.008986352393736574,0.6442433374095784,4.065081614654515
hog_2747,hog,2747,0.0,0.027679380833489642,0.026965255658361276,0.0,0.014378556915405571,0.013804638681451297,0.012224367381493316,0.027679380833489642,1.129272143201311,2.005078109404133
hog_2748,hog,2748,0.0,0.04693435402031665,0.0005522824708346086,0.0320346010876138,0.0,0.015904247515753013,0.01982235518228282,0.04693435402031665,0.8023389030799576,2.951057635563768
hog_2749,hog,2749,0.010310555006016964,0.0,0.0031000488093044787,0.013578179819867309,0.0,0.00539775672703775,0.0055606820795909015,0.013578179819867309,0.9707002988263921,2.5155222791592227
hog_2750,hog,2750,0.0,0.0012838229937421897,0.025647819625043144,0.003804452438471939,0.0,0.006147219011451455,0.009848768486271302,0.025647819625043144,0.6241611218559207,4.172263165669142
hog_2751,hog,2751,0.011694034096954242,0.0,0.012888872755028036,0.0,0.0,0.004916581370396455,0.006033400575088397,0.012888872755028036,0.8148937724776626,2.6215105909003054
hog_2752,hog,2752,0.02598078259588732,0.009685478416523452,0.010687369358153509,0.004915195886262103,0.0036860096459150338,0.010990967180548284,0.00795950300131812,0.02598078259588732,1.380860814785462,2.363830207594257
hog_2753,hog,2753,0.0003861997015408569,0.0,0.02089058035163993,0.0,0.0,0.004255356010636158,0.00831895695086239,0.02089058035163993,0.5115251255952105,4.909242702650905
hog_2754,hog,2754,0.0,0.016618094649435422,0.02913270640905785,0.023083730709864803,0.0,0.013766906353671615,0.011917178552205136,0.02913270640905785,1.1552151491352003,2.116140223845423
hog_2755,hog,2755,0.02821278142151873,0.0,0.016550691177495747,0.01262573136793721,0.0,0.011477840793390337,0.010682615411728207,0.02821278142151873,1.0744409750395112,2.4580214581599673
hog_2756,hog,2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hog_2757,hog,2757,0.03179361058716257,0.029328218471691647,0.025960473773057657,0.025013734035172375,0.028976903212426297,0.02821458801590211,0.0024477416956146807,0.03179361058716257,11.526778556606752,1.126850033833322
hog_2758,hog,2758,0.0,0.004280200648594912,0.0020200561653469506,0.0049216148291304496,0.02433883212857646,0.007112140754329754,0.00878736656644913,0.02433883212857646,0.8093596518580235,3.4221522811689433
hog_2759,hog,2759,0.020943890289431222,0.02603842730295458,0.011690228378862466,0.015368311300781423,0.0033743478308394526,0.015483041020573829,0.0077750382084501805,0.02603842730295458,1.991377870319461,1.6817384638209198
hog_2760,hog,2760,0.0,0.0,0.01402023491987947,0.0,0.006948760316511926,0.004193799047278279,0.005602008655833683,0.01402023491987947,0.7486240304693234,3.3430861657265747
hog_2761,hog,2761,0.021959416651444297,0.006380884476397952,0.024683067364643207,0.01756784494122199,0.0,0.01411824268674149,0.009425399450108746,0.024683067364643207,1.4978931411427299,1.748310052745668
hog_2762,hog,2762,0.027255620420233218,0.007800486803328122,0.0,0.01802766335745476,0.0,0.01061675411620322,0.010631422719192922,0.027255620420233218,0.9986201657108992,2.5672270031580435
hog_2763,hog,2763,0.0,0.016832781121343787,0.0,0.010456451965892954,0.01289260263153258,0.008036367143753864,0.006869980003794218,0.016832781121343787,1.1697801113737378,2.094575661572547
hog_2764,hog,2764,0.04398318078172925,0.0,0.013261870293204137,0.009826566757454192,0.002100844548407199,0.013834492476158955,0.01583923260163086,0.04398318078172925,0.8734319364249107,3.179240415091862
hog_2765,hog,2765,0.020189773314311488,0.023434989496412317,0.037857540967006775,0.03712558144368683,0.023108877933672778,0.02834335263101804,0.0075580411788090055,0.037857540967006775,3.7500918836476216,1.3356761327486921
hog_2766,hog,2766,0.0,0.0,0.007286412495682182,0.021947503345959074,0.0,0.005846783168328251,0.008530654641830079,0.021947503345959074,0.6853849708407574,3.7537734785641046
hog_2767,hog,2767,0.0010944625375610695,0.0,0.003953893168787914,0.0,0.0,0.0010096711412697968,0.0015319229986358374,0.003953893168787914,0.6590869665655076,3.9160169001150895
hog_2768,hog,2768,0.01604077587227426,0.0,0.002732628748421506,0.0,0.0,0.003754680924139153,0.006233548046670748,0.01604077587227426,0.6023343838361993,4.272206327025152
hog_2769,hog,2769,0.0,0.02340978431941454,0.033176146483222535,0.02356457638438192,0.0016857050077425662,0.016367242438952313,0.013170971366068913,0.033176146483222535,1.2426753305714646,2.026984360986946
hog_2770,hog,2770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hog_2771,hog,2771,0.005758966850357927,0.021709224759466128,0.01989872082227606,0.033904866762080044,0.020999467517408554,0.020454249342317744,0.008933658540418807,0.033904866762080044,2.2895711717886726,1.6575951792246502
hog_2772,hog,2772,0.002784442944059329,0.005298937378196866,0.022148355027371336,0.027442215090152544,0.005804316175986202,0.012695653323153255,0.010072225961343485,0.027442215090152544,1.2604614026151617,2.1615439733662067
hog_2773,hog,2773,0.0,0.017172253170084417,0.013825877859333202,0.0,0.024565754026184328,0.01111277701112039,0.009716464211833817,0.024565754026184328,1.1437057375130604,2.210586227998233
hog_2774,hog,2774,0.01330593585066242,0.03884893938580891,0.0,0.0,0.015416852332640119,0.01351434551382229,0.014218155174113033,0.03884893938580891,0.9504991609550493,2.8746443156592694
hog_2775,hog,2775,0.02341579375069891,0.027364103625348246,0.02468342956223135,0.021580073667211153,0.005452772605699652,0.02049923464223786,0.007755055939602348,0.027364103625348246,2.643337734576194,1.3348840953350278
hog_2776,hog,2776,0.0,0.0,0.0,0.008905526721393109,0.0,0.0017811053442786217,0.0035622106885572435,0.008905526721393109,0.4999998596377634,4.999997192756056
hog_2777,hog,2777,0.029931189045119044,0.0211257977697894,0.02630312667333201,0.0,0.0,0.01547202269764809,0.012939184287082045,0.029931189045119044,1.1957493732696391,1.9345361427845342
hog_2778,hog,2778,0.013071998161367615,0.014787181029386698,0.0,0.0,0.014030521887230307,0.008377940215596924,0.006862127831425463,0.014787181029386698,1.2208952092577636,1.7650137007237428
hog_2779,hog,2779,0.0,0.018105551374549833,0.023241811900260423,0.0035574395161699357,0.012898776774910914,0.011560715913178221,0.008703744792417551,0.023241811900260423,1.328246043588449,2.0104126824320696
hog_2780,hog,2780,0.010010975966942226,0.01060763189790137,0.028010461215446814,0.006710569960010959,0.0,0.011067927808060273,0.009272152405565297,0.028010461215446814,1.1936739313887024,2.5307771400777406
hog_2781,hog,2781,0.0,0.017649327110828672,0.0,0.012564529167298666,0.014176518640888203,0.008878074983803108,0.007432882944675354,0.017649327110828672,1.1944320737259777,1.9879675667371588
hog_2782,hog,2782,0.027550634968654952,0.01028816281778977,0.018642990179970065,0.0,0.018478642972555637,0.014992086187794084,0.00927460909136158,0.027550634968654952,1.6164653866967187,1.8376784115213458
hog_2783,hog,2783,0.004883057836447158,0.0,0.0,0.0,0.0,0.0009766115672894316,0.0019532231345788633,0.004883057836447158,0.49999974401299313,4.999994880262483
hog_2784,hog,2784,0.0,0.011609306076958203,0.0,0.0,0.020645092169709223,0.006450879649333485,0.008401506734310973,0.020645092169709223,0.7678240446043626,3.200352524246795
hog_2785,hog,2785,0.011022796487691222,0.034114450855087686,0.01951525365872686,0.023398251078495802,0.017063060514569406,0.021022762518914197,0.007680968597000939,0.034114450855087686,2.7369933253117686,1.6227386482464539
hog_2786,hog,2786,0.0034828798071495637,0.01669552686526732,0.0158771529493289,0.0,0.0,0.007211111924349156,0.0075226907275102485,0.01669552686526732,0.9585813410349311,2.3152496764948642
hog_2787,hog,2787,0.0,0.0,0.008000989663501601,0.007138768809020757,0.008198913292221999,0.004667734352948871,0.0038278274498463635,0.008198913292221999,1.2194209887165186,1.756507743533978
hog_2788,hog,2788,0.01019536895777473,0.0,0.019396829427099194,0.012416866756119083,0.0,0.0084018130281986,0.007502117157767056,0.019396829427099194,1.1199254465887178,2.308647794630845
hog_2789,hog,2789,0.0,0.011201666204514238,0.02306446218072833,0.009566934096574942,0.002208066195807712,0.009208225735525044,0.00812270176474493,0.02306446218072833,1.1336406122715241,2.5047669701427284
hog_2790,hog,2790,0.02361218759547179,0.020945565658235132,0.003285464248790282,0.015019389297309393,0.007907577497997531,0.014154036859560825,0.007661258888188107,0.02361218759547179,1.847481623927558,1.668229789248595
hog_2791,hog,2791,0.016645540923460933,0.0236172019655001,0.024519119297578218,0.0,0.016255943080842217,0.016207561053476295,0.008796180777808981,0.024519119297578218,1.8425677712078157,1.5128197082743366
hog_2792,hog,2792,0.020869053210537336,0.0023103680431200146,0.04771466168073801,0.036852833266388885,0.0,0.02154938324015685,0.018728565622122224,0.04771466168073801,1.15061572382708,2.214200700538936
hog_2793,hog,2793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hog_2794,hog,2794,0.0,0.02977336493522742,0.0,0.0,0.0037687785489306513,0.006708428696831614,0.011624473092701794,0.02977336493522742,0.5770952426177606,4.438201826768693
hog_2795,hog,2795,0.0034755323360484702,0.0025760701135753017,0.02179468811235208,0.005946855490662983,0.0,0.006758629210527767,0.007754916354977762,0.02179468811235208,0.8715282060600563,3.2247197188570818
hog_2796,hog,2796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hog_2797,hog,2797,0.0,0.0,0.008706066113477906,0.0,0.0,0.0017412132226955813,0.003482426445391162,0.008706066113477906,0.4999998564219908,4.999997128440639
hog_2798,hog,2798,0.0,0.0,0.02435958168714092,0.0,0.0,0.004871916337428184,0.009743832674856366,0.02435958168714092,0.4999999486854953,4.999998973710008
hog_2799,hog,2799,0.011547599526315677,0.006410090245520861,0.010763401308121479,0.012403554229537983,0.0,0.0082249290618992,0.004601912355842476,0.012403554229537983,1.7872846413887893,1.5080437324319214
hog_2800,hog,2800,0.0,0.0,0.00444961006906186,0.0,0.0,0.0008899220138123721,0.0017798440276247441,0.00444961006906186,0.49999971907666557,4.999994381536467
hog_2801,hog,2801,0.010841371426408175,0.0,0.0,0.0,0.014106290023232049,0.004989532289928045,0.0061975090199805705,0.014106290023232049,0.8050866031425451,2.8271762514757124
hog_2802,hog,2802,6.649584389073482e-05,0.0,0.01858233791713282,0.007051457442166287,0.011451849538337333,0.007430428148305435,0.007072754791953661,0.01858233791713282,1.0505704377293332,2.5008431607709576
hog_2803,hog,2803,0.00027076038520212897,0.011350929416270805,0.0,0.0,0.0,0.002324337960294587,0.004514513817257063,0.011350929416270805,0.5148588617783765,4.883508649199851
hog_2804,hog,2804,0.021434253922002267,0.04187023532960876,0.0,0.0,0.003519201372488956,0.013364738124819997,0.016320830250478865,0.04187023532960876,0.8188760682411851,3.1328883368812255
hog_2805,hog,2805,0.015098912675946874,0.0,0.019459303812066286,0.013351538444847044,0.013807244547218156,0.012343399896015673,0.006538312392541095,0.019459303812066286,1.8878568760709784,1.5764945152472165
hog_2806,hog,2806,0.02148623098736535,0.014217270391993608,0.041973197004206986,0.026720417477827052,0.0,0.0208794231722786,0.013854727109181113,0.041973197004206986,1.507025111408894,2.010266023520628
hog_2807,hog,2807,0.0,0.0,0.0,0.0,0.007958752488911536,0.0015917504977823072,0.0031835009955646144,0.007958752488911536,0.4999998429402587,4.99999685880616
hog_2808,hog,2808,0.011889618158084314,0.050301458292095313,0.02874116012976824,0.010694659842590326,0.00021140710093425774,0.02036766070469449,0.017537767480866495,0.050301458292095313,1.1613598803585174,2.469672710662779
hog_2809,hog,2809,0.0,0.006477159832679602,0.014979181124879393,0.0,0.0,0.004291268191511799,0.005903465985548089,0.014979181124879393,0.7269064436232108,3.490617916608089
hog_2810,hog,2810,0.01542870464978452,0.01999943671592086,0.0285900438194997,0.015768499785266066,0.0015318525285223927,0.016263707499798708,0.008762011768736122,0.0285900438194997,1.856161127478552,1.7579043438864852
hog_2811,hog,2811,0.0,0.004361514278359291,0.0017150559472962623,0.0,0.0,0.0012153140451311105,0.00170758792225897,0.004361514278359291,0.711713474647851,3.5887931247397358
hog_2812,hog,2812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hog_2813,hog,2813,0.009772112388247267,0.017770257913219734,0.027055031425340603,0.0,0.02854653721327849,0.01662878778801722,0.01072914575007342,0.02854653721327849,1.5498704766903695,1.7166937157713646
hog_2814,hog,2814,0.020150908561713754,0.029561224917276974,0.038361667421035195,0.03696031878682082,0.0,0.02500682393736935,0.014077653280607358,0.038361667421035195,1.776348775080906,1.534047905606314
hog_2815,hog,2815,0.01659008147738339,0.04741285786818139,0.04849520035978716,0.0020043970970491376,0.009935996747398868,0.02488770670995999,0.019394567617106253,0.04849520035978716,1.283230743684019,1.9485603465352304
hog_2816,hog,2816,0.03777739339684505,0.0,0.011955507275969168,0.0,0.022045703119979887,0.01435572075855882,0.014322325507063796,0.03777739339684505,1.0023316219944123,2.6315217048785673
hog_2817,hog,2817,0.0,0.0,0.012996868861856248,0.0,0.0,0.0025993737723712497,0.0051987475447424995,0.012996868861856248,0.4999999038230074,4.999998076460519
hog_2818,hog,2818,0.0,0.0,0.028963350354618944,0.0,0.0,0.005792670070923789,0.011585340141847577,0.028963350354618944,0.4999999568420133,4.999999136840338
hog_2819,hog,2819,0.006345214736981131,0.0021949931181064475,0.0057287212181833524,0.0,0.0,0.0028537858146541863,0.0027268122143995926,0.006345214736981131,1.0465644656495299,2.2234368399203728
hog_2820,hog,2820,0.00843500109855655,0.015625559523496868,0.024622774561071203,0.0053302809179434085,0.03400814250546924,0.017604351721307455,0.01055450647580758,0.03400814250546924,1.6679463027203414,1.9318030627906833
hog_2821,hog,2821,0.0,0.0,0.005746220112907485,0.012989139333104527,0.0,0.0037470718892024025,0.005129016425915038,0.012989139333104527,0.7305632985900626,3.466476291543232
hog_2822,hog,2822,0.009977275699938115,0.0,0.013051480760750245,0.0,0.021572224922112415,0.008920196276560155,0.008214603587139541,0.021572224922112415,1.0858947843363345,2.4183573808169396
hog_2823,hog,2823,0.0,0.00040527711688942425,0.021990556770709047,0.0,0.0,0.004479166777519694,0.008757101821071521,0.021990556770709047,0.5114895724122173,4.9095184335528845
hog_2824,hog,2824,0.005966572584959806,0.011084312901243676,0.02228175840579172,0.002238346027958915,0.0,0.008314197983990823,0.007928675689095058,0.02228175840579172,1.0486236619316316,2.679964534009319
hog_2825,hog,2825,0.0,0.0,0.025753176060542282,0.010187483943614684,0.007000059916372647,0.008588143984105923,0.009457596520055489,0.025753176060542282,0.9080682452276247,2.998689019363748
hog_2826,hog,2826,0.0021910058506289243,0.0,0.017538210092404416,0.005100417775134147,0.0,0.0049659267436334975,0.006558985275910272,0.017538210092404416,0.7571180262828517,3.531708675159248
hog_2827,hog,2827,0.018607121194141207,0.0,0.0062459822967491085,0.0,0.006557341818061113,0.006282089061790286,0.006795774728496074,0.018607121194141207,0.9244108859343613,2.9619316200695316
hog_2828,hog,2828,0.005178471796859041,0.0,0.01446877864849827,0.0,0.006107968890906257,0.005151043867252713,0.005306658931768153,0.01446877864849827,0.9706753275098996,2.808901693029734
hog_2829,hog,2829,0.018867547407167118,0.0,0.0,0.0,0.0,0.0037735094814334235,0.007547018962866847,0.018867547407167118,0.49999993374868457,4.999998674973868
hog_2830,hog,2830,0.026127641164489956,0.0,0.00881036518649947,0.0,0.021880196411530273,0.01136364055250394,0.01089364520731618,0.026127641164489956,1.043143896565331,2.29923137259929
hog_2831,hog,2831,0.007557877376107358,0.0,0.0,0.0055318957596377505,0.0,0.0026179546271490215,0.0032697079067928593,0.007557877376107358,0.8006690203247725,2.8869386851823604
hog_2832,hog,2832,0.0,0.0,0.018934156463790375,0.0,0.014119839628403463,0.006610799218438768,0.008238432139607324,0.018934156463790375,0.802434043757241,2.8641247410532
hog_2833,hog,2833,0.0,0.01022470188486424,0.02154478498803547,0.002333949372504973,0.008534764143573348,0.008527640077795606,0.0075287260674397945,0.02154478498803547,1.1326801996417037,2.526464797414386
hog_2834,hog,2834,0.016508232887131324,0.0,0.016782222005596648,0.0,0.0017238823561880334,0.007002867449783201,0.007898553491402177,0.016782222005596648,0.8866011442227868,2.396478261149715
hog_2835,hog,2835,0.03640986601538576,0.0,0.020490903572415675,0.0060926189625960525,0.0,0.012598677710079498,0.014064437977277982,0.03640986601538576,0.8957824574754445,2.8899749611247936
hog_2836,hog,2836,0.0,0.0,0.007348833408563182,0.0,0.0,0.0014697666817126364,0.0029395333634252728,0.007348833408563182,0.4999998299050332,4.999996598101822
hog_2837,hog,2837,0.0,0.0038522351541834254,0.006833211629093006,0.012373612600850015,0.01824693565261981,0.008261199007349252,0.006424210475423723,0.01824693565261981,1.285947549976064,2.208751226987259
hog_2838,hog,2838,0.0,0.0,0.0029348742021655383,0.0,0.0,0.0005869748404331076,0.0011739496808662153,0.0029348742021655383,0.4999995740877295,4.999991481761845
hog_2839,hog,2839,0.0,0.016138369523432283,0.02695532117757571,0.0,0.0370828912370067,0.016035316387602937,0.014673242824298527,0.0370828912370067,1.0928269563032036,2.312576068227739
hog_2840,hog,2840,0.006563274115222617,0.015495995295186304,0.03817608632850189,0.02371529665669514,0.007498045313911739,0.01828973954190354,0.011719036830323527,0.03817608632850189,1.560686108084576,2.087295128164166
hog_2841,hog,2841,0.0,0.0,0.026437757270955542,0.0,0.0,0.005287551454191108,0.010575102908382216,0.026437757270955542,0.4999999527191407,4.999999054382903
hog_2842,hog,2842,0.008777898712607701,0.01060366806463775,0.008155912174924396,0.0,0.013469294501692541,0.008201354690772478,0.004497087639638453,0.013469294501692541,1.82370314395934,1.6423253678470664
hog_2843,hog,2843,0.0,0.0,0.028187531646262087,0.0,0.0,0.0056375063292524175,0.011275012658504835,0.028187531646262087,0.4999999556541557,4.9999991130831924
hog_2844,hog,2844,0.0,0.008139386276287297,0.0,0.0,0.00406775303382978,0.0024414278620234152,0.0032555605867968193,0.008139386276287297,0.7499252577265975,3.3338617409239237
hog_2845,hog,2845,0.011907512480731963,0.0,0.0008705317220814024,0.0,0.0,0.0025556088405626733,0.004688091215582884,0.011907512480731963,0.5451276815903944,4.659362431516645
hog_2846,hog,2846,0.011462723624046767,0.02608395928322893,0.010475088819434264,0.0016841242472334095,0.017667404724342584,0.013474660139657191,0.008107226225078114,0.02608395928322893,1.6620553199712942,1.935778496608081
hog_2847,hog,2847,0.011468461058881108,0.05535536248320372,0.05126565581664444,0.0023139743078870456,0.0,0.02408069073332326,0.024206880704231007,0.05535536248320372,0.9947869794858506,2.2987446995387617
hog_2848,hog,2848,0.0,0.0012452320911806591,0.0,0.0,0.0,0.0002490464182361318,0.0004980928364722636,0.0012452320911806591,0.49999899617308347,4.999979923501976
hog_2849,hog,2849,0.0,0.0,0.0,9.855667230107557e-05,0.0,1.9711334460215113e-05,3.9422668920430226e-05,9.855667230107557e-05,0.4999873172636212,4.999746351706334
hog_2850,hog,2850,0.01357427288121782,0.017519385216422823,0.009649178764270294,0.0,0.0046635158873391536,0.009081270549850019,0.006224104752872068,0.017519385216422823,1.4590482408913976,1.929177551871815
hog_2851,hog,2851,0.03924435676558735,0.025879177015304178,0.007902110061360323,0.0010448602374335536,0.0,0.014814100815937082,0.015336873881909787,0.03924435676558735,0.9659139120584905,2.649121577075168
hog_2852,hog,2852,0.0,0.008158728512016156,0.019078251060484774,0.0,0.014798717986827192,0.008407139511865624,0.007696058662113428,0.019078251060484774,1.092395314092059,2.2692913284318514
hog_2853,hog,2853,0.0,0.009004692883073373,0.008550364774084551,0.011947968785631424,0.009264298653825831,0.0077534650193230355,0.004054462240760181,0.011947968785631424,1.912328354929004,1.5409842199417565
hog_2854,hog,2854,0.01268679724330024,0.03443773919232207,0.028005175789813208,0.012451484094957221,0.01303391445469182,0.020123022155016913,0.009289185700717104,0.03443773919232207,2.1662846063222587,1.711360113588913
hog_2855,hog,2855,0.0,0.0,0.026536753754439646,0.0,0.0,0.005307350750887929,0.010614701501775858,0.026536753754439646,0.49999995289552396,4.999999057910568
hog_2856,hog,2856,0.020864674783758863,0.005101366927651174,0.005447762139928036,0.0,0.0,0.0062827607702676145,0.007663827975805836,0.020864674783758863,0.8197939685373778,3.3209399857397632
hog_2857,hog,2857,0.011246521049132818,0.001780328249169072,0.02381792482917633,0.014648798826272458,0.0,0.010298714590750135,0.00873174717333964,0.02381792482917633,1.1794562081159032,2.3127082808819934
hog_2858,hog,2858,0.008721913721997598,0.013405879674345922,0.02136841688911506,0.006333726876746715,0.0064595051163640615,0.011257888455713872,0.005666386313253056,0.02136841688911506,1.986784141878708,1.8980837370249408
hog_2859,hog,2859,0.009131476094670576,0.014344660521719677,0.0006573223052874777,0.0010144797868851807,0.005383540459399816,0.006106295833592545,0.005160671406768632,0.014344660521719677,1.1832364762358587,2.3491587311650908
hog_2860,hog,2860,0.0062301819277585935,0.0,0.0,0.018786877736679752,0.0,0.005003411932887669,0.007301935183156716,0.018786877736679752,0.6852171543800911,3.75481256267951
hog_2861,hog,2861,0.004926313444406638,0.018347751673728485,0.008699550386264354,0.0,0.0,0.006394723100879895,0.0068136380131595675,0.018347751673728485,0.9385180354476372,2.8692014517411137
hog_2862,hog,2862,0.012686769462477931,0.0,0.039030011703553136,0.007029866055028755,0.006020516146650445,0.012953432673542053,0.01364554487191587,0.039030011703553136,0.9492791856866447,3.0131015981711182
hog_2863,hog,2863,0.0017477650881849716,0.012349796712545213,0.009689730627314486,0.0,0.005815136209127658,0.005920485727434466,0.004647969323511477,0.012349796712545213,1.2737787282087507,2.0859428086070166
hog_2864,hog,2864,0.0,0.02247133430899706,0.0028521956424583106,0.0,0.0,0.005064705990291074,0.008773136859403426,0.02247133430899706,0.5772969798784713,4.436847847678866
hog_2865,hog,2865,0.0,0.04521976887559154,0.01675042850709829,0.003549749940984226,0.01032422422661905,0.01516883431005862,0.016088051536642313,0.04521976887559154,0.9428633002975301,2.981096963034849
hog_2866,hog,2866,0.02042816960108218,0.0,0.0,0.0,0.0,0.004085633920216436,0.00817126784043287,0.02042816960108218,0.4999999388099928,4.9999987762000035
